2014-01-18 09:02:11,30172,7531,2014-01-18 09:02:12,NULL,NULL,2014-01-18 09:06:13
2014-01-18 09:03:48,30560,8077,2014-01-18 09:03:49,NULL,NULL,2014-01-18 09:08:12
2014-01-18 09:07:01,30175,7168,2014-01-18 09:07:02,NULL,NULL,2014-01-18 09:10:45
2014-01-18 09:08:32,30560,7531,2014-01-18 09:08:33,NULL,NULL,2014-01-18 09:12:07
2014-01-18 09:10:49,30179,8077,2014-01-18 09:10:50,NULL,NULL,2014-01-18 09:13:49
2014-01-18 09:11:20,30560,7168,2014-01-18 09:11:21,NULL,NULL,2014-01-18 09:16:34
2014-01-18 09:11:33,30172,7531,2014-01-18 09:12:08,2014-01-18 09:12:43,2014-01-18 09:13:06,2014-01-18 09:16:34
2014-01-18 09:15:54,30560,7531,2014-01-18 09:15:55,NULL,NULL,2014-01-18 09:18:52
2014-01-18 09:22:16,30560,8077,2014-01-18 09:22:17,NULL,NULL,2014-01-18 09:25:29
2014-01-18 09:26:03,30560,7168,2014-01-18 09:26:04,NULL,NULL,2014-01-18 09:27:24
2014-01-18 09:27:16,30172,7531,2014-01-18 09:27:17,2014-01-18 09:27:49,2014-01-18 09:28:06,2014-01-18 09:32:56
2014-01-18 09:30:09,30560,8077,2014-01-18 09:30:10,2014-01-18 09:31:49,2014-01-18 09:32:44,2014-01-18 09:36:30
2014-01-18 09:36:16,30175,7168,2014-01-18 09:36:17,NULL,NULL,2014-01-18 09:37:23
2014-01-18 09:39:24,30179,7531,2014-01-18 09:39:25,NULL,NULL,2014-01-18 09:39:49
2014-01-18 09:44:27,30560,8077,2014-01-18 09:44:28,NULL,NULL,2014-01-18 09:57:31
2014-01-18 09:48:06,30175,7168,2014-01-18 09:48:07,NULL,NULL,2014-01-18 09:50:12
2014-01-18 09:51:31,30175,7531,2014-01-18 09:51:31,NULL,NULL,2014-01-18 09:55:02
2014-01-18 09:52:58,30175,7168,2014-01-18 09:52:59,NULL,NULL,2014-01-18 09:54:56
2014-01-18 09:56:18,30175,7168,2014-01-18 09:56:19,NULL,NULL,2014-01-18 09:57:19
2014-01-18 10:03:32,30560,8077,2014-01-18 10:03:33,NULL,NULL,2014-01-18 10:09:07
2014-01-18 10:07:21,30560,8486,2014-01-18 10:07:22,NULL,NULL,2014-01-18 10:09:16
2014-01-18 10:08:14,30560,8494,2014-01-18 10:08:15,NULL,NULL,2014-01-18 10:11:32
2014-01-18 10:10:39,30560,8077,2014-01-18 10:10:40,NULL,NULL,2014-01-18 10:15:17
2014-01-18 10:12:49,30172,8486,2014-01-18 10:12:50,NULL,NULL,2014-01-18 10:20:56
2014-01-18 10:13:30,30560,8494,2014-01-18 10:13:31,NULL,NULL,2014-01-18 10:19:39
2014-01-18 10:22:43,30560,8494,2014-01-18 10:22:44,NULL,NULL,2014-01-18 10:26:23
2014-01-18 10:23:43,30560,8486,2014-01-18 10:23:44,NULL,NULL,2014-01-18 10:26:23
2014-01-18 10:26:24,30179,8077,2014-01-18 10:26:25,NULL,NULL,2014-01-18 10:30:15
2014-01-18 10:28:05,30560,8486,2014-01-18 10:28:06,NULL,NULL,2014-01-18 10:37:47
2014-01-18 10:29:49,30175,8494,2014-01-18 10:29:50,NULL,NULL,2014-01-18 10:38:28
2014-01-18 10:34:39,30175,8077,2014-01-18 10:34:40,NULL,NULL,2014-01-18 10:39:32
2014-01-18 10:35:30,30179,8486,2014-01-18 10:37:50,NULL,NULL,2014-01-18 10:43:10
2014-01-18 10:36:44,30066,8077,2014-01-18 10:39:38,NULL,NULL,2014-01-18 10:42:38
2014-01-18 10:44:10,30560,8494,2014-01-18 10:44:11,NULL,NULL,2014-01-18 10:47:51
2014-01-18 10:44:57,30560,8077,2014-01-18 10:44:58,NULL,NULL,2014-01-18 10:50:48
2014-01-18 10:49:38,30175,8486,2014-01-18 10:49:39,NULL,NULL,2014-01-18 10:50:38
2014-01-18 10:51:24,30175,8494,2014-01-18 10:51:25,NULL,NULL,2014-01-18 10:53:54
2014-01-18 10:51:27,30560,8486,2014-01-18 10:51:28,NULL,NULL,2014-01-18 10:52:49
2014-01-18 10:57:44,30172,8077,2014-01-18 10:57:45,NULL,NULL,2014-01-18 11:04:29
2014-01-18 10:58:08,30172,8486,2014-01-18 10:58:09,2014-01-18 10:58:53,2014-01-18 10:59:12,2014-01-18 11:01:48
2014-01-18 10:59:17,30560,8494,2014-01-18 10:59:18,NULL,NULL,2014-01-18 11:02:15
2014-01-18 11:06:18,30172,8486,2014-01-18 11:06:19,NULL,NULL,2014-01-18 11:11:34
2014-01-18 11:07:50,30172,8866,2014-01-18 11:07:51,2014-01-18 11:08:40,2014-01-18 11:09:03,2014-01-18 11:11:17
2014-01-18 11:08:00,30175,6917,2014-01-18 11:08:01,NULL,NULL,2014-01-18 11:15:05
2014-01-18 11:09:11,30172,7168,2014-01-18 11:09:12,NULL,NULL,2014-01-18 11:11:18
2014-01-18 11:09:36,30172,8494,2014-01-18 11:09:37,2014-01-18 11:13:13,2014-01-18 11:13:52,2014-01-18 11:20:47
2014-01-18 11:09:47,30560,8866,2014-01-18 11:09:48,NULL,NULL,2014-01-18 11:13:34
2014-01-18 11:10:10,30560,NULL,NULL,NULL,NULL,2014-01-18 11:11:12
2014-01-18 11:11:21,30175,7168,2014-01-18 11:11:22,NULL,NULL,2014-01-18 11:14:11
2014-01-18 11:12:12,30172,8486,2014-01-18 11:12:13,2014-01-18 11:12:56,2014-01-18 11:13:13,2014-01-18 11:14:16
2014-01-18 11:12:46,30560,8486,2014-01-18 11:13:16,NULL,NULL,2014-01-18 11:19:03
2014-01-18 11:26:56,30179,8866,2014-01-18 11:26:57,NULL,NULL,2014-01-18 11:28:31
2014-01-18 11:29:25,30560,8494,2014-01-18 11:29:26,NULL,NULL,2014-01-18 11:33:12
2014-01-18 11:34:43,30175,7168,2014-01-18 11:34:44,NULL,NULL,2014-01-18 11:36:12
2014-01-18 11:38:03,30066,6917,2014-01-18 11:38:04,NULL,NULL,2014-01-18 11:38:16
2014-01-18 11:38:37,30175,8486,2014-01-18 11:38:38,NULL,NULL,2014-01-18 11:40:58
2014-01-18 11:40:23,30172,8866,2014-01-18 11:40:24,2014-01-18 11:40:52,2014-01-18 11:41:16,2014-01-18 11:42:59
2014-01-18 11:40:42,30172,8494,2014-01-18 11:40:43,NULL,NULL,2014-01-18 11:45:06
2014-01-18 11:43:30,30560,7168,2014-01-18 11:43:31,NULL,NULL,2014-01-18 11:45:41
2014-01-18 11:44:17,30560,6917,2014-01-18 11:44:18,NULL,NULL,2014-01-18 11:48:35
2014-01-18 11:47:37,30172,8486,2014-01-18 11:47:38,NULL,NULL,2014-01-18 11:53:46
2014-01-18 11:48:57,30175,8866,2014-01-18 11:48:59,NULL,NULL,2014-01-18 11:50:35
2014-01-18 11:49:50,30175,8494,2014-01-18 11:49:51,NULL,NULL,2014-01-18 11:51:08
2014-01-18 11:51:21,30175,7168,2014-01-18 11:51:22,NULL,NULL,2014-01-18 11:56:38
2014-01-18 11:54:02,30175,6917,2014-01-18 11:54:03,NULL,NULL,2014-01-18 11:56:32
2014-01-18 11:54:43,30172,8866,2014-01-18 11:54:44,2014-01-18 11:55:03,2014-01-18 11:55:29,2014-01-18 11:57:32
2014-01-18 11:54:59,30175,8494,2014-01-18 11:55:00,NULL,NULL,2014-01-18 11:59:35
2014-01-18 11:56:52,30560,8486,2014-01-18 11:56:53,NULL,NULL,2014-01-18 11:59:19
2014-01-18 11:57:05,30560,8866,2014-01-18 11:57:06,NULL,NULL,2014-01-18 12:08:27
2014-01-18 11:57:09,30175,6917,2014-01-18 11:57:10,NULL,NULL,2014-01-18 12:08:44
2014-01-18 11:58:12,30560,7168,2014-01-18 11:58:13,NULL,NULL,2014-01-18 12:02:50
2014-01-18 11:58:39,30560,8486,2014-01-18 11:59:21,NULL,NULL,2014-01-18 12:03:19
2014-01-18 11:59:41,30560,8077,2014-01-18 11:59:54,NULL,NULL,2014-01-18 12:07:53
2014-01-18 12:01:16,30560,8494,2014-01-18 12:01:32,NULL,NULL,2014-01-18 12:03:30
2014-01-18 12:02:05,30172,8494,2014-01-18 12:03:37,2014-01-18 12:04:06,2014-01-18 12:04:22,2014-01-18 12:05:45
2014-01-18 12:04:39,30172,8494,2014-01-18 12:04:40,NULL,NULL,2014-01-18 12:05:57
