2014-08-07 08:01:07,30560,9505,2014-08-07 08:01:08,2014-08-07 08:15:17,NULL,2014-08-07 08:20:04
2014-08-07 08:01:23,30560,6947,2014-08-07 08:01:24,2014-08-07 08:02:39,2014-08-07 08:03:07,2014-08-07 08:05:17
2014-08-07 08:01:36,30560,8720,2014-08-07 08:01:37,NULL,NULL,2014-08-07 08:04:05
2014-08-07 08:02:27,30175,9425,2014-08-07 08:02:28,NULL,NULL,2014-08-07 08:05:38
2014-08-07 08:02:58,30172,8076,2014-08-07 08:02:59,NULL,NULL,2014-08-07 08:04:39
2014-08-07 08:03:09,30175,1245,2014-08-07 08:03:10,2014-08-07 08:07:17,2014-08-07 08:07:50,2014-08-07 08:10:46
2014-08-07 08:03:29,30560,9113,2014-08-07 08:03:30,NULL,NULL,2014-08-07 08:03:47
2014-08-07 08:03:37,30175,1241,2014-08-07 08:03:38,2014-08-07 08:04:38,2014-08-07 08:05:17,2014-08-07 08:12:52
2014-08-07 08:04:41,30560,9342,2014-08-07 08:04:42,NULL,NULL,2014-08-07 08:12:52
2014-08-07 08:05:01,30175,1038,2014-08-07 08:05:02,NULL,NULL,2014-08-07 08:06:01
2014-08-07 08:05:27,30560,8514,2014-08-07 08:05:28,NULL,NULL,2014-08-07 08:06:13
2014-08-07 08:05:45,30179,1039,2014-08-07 08:05:46,NULL,NULL,2014-08-07 08:12:18
2014-08-07 08:05:53,30175,1045,2014-08-07 08:05:54,2014-08-07 08:06:55,2014-08-07 08:07:19,2014-08-07 08:10:55
2014-08-07 08:06:11,30560,6930,2014-08-07 08:06:12,NULL,NULL,2014-08-07 08:10:23
2014-08-07 08:06:38,30175,1108,2014-08-07 08:06:39,NULL,NULL,2014-08-07 08:15:11
2014-08-07 08:06:42,30175,1102,2014-08-07 08:06:43,2014-08-07 08:09:12,2014-08-07 08:09:55,2014-08-07 08:10:02
2014-08-07 08:06:56,30560,6947,2014-08-07 08:06:57,2014-08-07 08:08:18,2014-08-07 08:08:52,2014-08-07 08:10:55
2014-08-07 08:07:18,30172,9113,2014-08-07 08:07:19,NULL,NULL,2014-08-07 08:10:46
2014-08-07 08:07:54,30560,8720,2014-08-07 08:07:55,NULL,NULL,2014-08-07 08:10:36
2014-08-07 08:08:02,30179,1244,2014-08-07 08:08:03,NULL,NULL,2014-08-07 08:13:02
2014-08-07 08:08:14,30560,8076,2014-08-07 08:08:15,2014-08-07 08:10:11,2014-08-07 08:10:57,2014-08-07 08:13:17
2014-08-07 08:09:00,30175,1040,2014-08-07 08:09:01,2014-08-07 08:10:02,NULL,2014-08-07 08:11:16
2014-08-07 08:09:15,30560,8373,2014-08-07 08:09:16,NULL,NULL,2014-08-07 08:10:02
2014-08-07 08:09:17,30560,9425,2014-08-07 08:09:18,NULL,NULL,2014-08-07 08:12:48
2014-08-07 08:10:04,30560,8514,2014-08-07 08:10:05,NULL,NULL,2014-08-07 08:10:38
2014-08-07 08:10:12,30560,6947,2014-08-07 08:10:13,NULL,NULL,2014-08-07 08:15:00
2014-08-07 08:11:20,30179,1241,2014-08-07 08:11:21,NULL,NULL,2014-08-07 08:13:28
2014-08-07 08:11:53,30172,8373,2014-08-07 08:11:54,NULL,NULL,2014-08-07 08:12:12
2014-08-07 08:12:42,30172,6930,2014-08-07 08:12:43,NULL,NULL,2014-08-07 08:21:13
2014-08-07 08:12:47,30175,1038,2014-08-07 08:12:48,NULL,NULL,2014-08-07 08:14:54
2014-08-07 08:13:17,30172,8720,2014-08-07 08:13:17,NULL,NULL,2014-08-07 08:14:34
2014-08-07 08:14:35,30172,9113,2014-08-07 08:14:36,NULL,NULL,2014-08-07 08:16:08
2014-08-07 08:15:22,30172,8076,2014-08-07 08:15:23,NULL,NULL,2014-08-07 08:17:25
2014-08-07 08:15:51,30560,8514,2014-08-07 08:15:52,NULL,NULL,2014-08-07 08:16:31
2014-08-07 08:17:04,30175,1045,2014-08-07 08:17:05,NULL,NULL,2014-08-07 08:18:34
2014-08-07 08:17:32,30175,1245,2014-08-07 08:17:32,2014-08-07 08:18:39,2014-08-07 08:19:22,2014-08-07 08:23:58
2014-08-07 08:17:52,30179,1102,2014-08-07 08:17:53,NULL,NULL,2014-08-07 08:24:49
2014-08-07 08:18:34,30560,8373,2014-08-07 08:18:35,NULL,NULL,2014-08-07 08:20:42
2014-08-07 08:18:41,30172,9425,2014-08-07 08:18:42,NULL,NULL,2014-08-07 08:23:58
2014-08-07 08:19:02,30175,1040,2014-08-07 08:19:03,2014-08-07 08:20:13,NULL,2014-08-07 08:22:49
2014-08-07 08:19:07,30560,9342,2014-08-07 08:19:08,2014-08-07 08:22:27,2014-08-07 08:23:04,2014-08-07 08:26:20
2014-08-07 08:19:36,30172,8720,2014-08-07 08:19:37,NULL,NULL,2014-08-07 08:20:55
2014-08-07 08:20:03,30560,6947,2014-08-07 08:20:04,NULL,NULL,2014-08-07 08:23:51
2014-08-07 08:20:14,30560,9113,2014-08-07 08:20:14,NULL,NULL,2014-08-07 08:25:16
2014-08-07 08:20:14,30560,8514,2014-08-07 08:20:15,NULL,NULL,2014-08-07 08:20:53
2014-08-07 08:22:45,30172,8076,2014-08-07 08:22:46,NULL,NULL,2014-08-07 08:26:05
2014-08-07 08:23:20,30179,9821,2014-08-07 08:23:21,NULL,NULL,2014-08-07 08:28:45
2014-08-07 08:23:59,30172,8373,2014-08-07 08:24:00,NULL,NULL,2014-08-07 08:25:05
2014-08-07 08:25:55,30175,1039,2014-08-07 08:25:56,NULL,NULL,2014-08-07 08:26:35
2014-08-07 08:26:26,30172,8720,2014-08-07 08:26:27,NULL,NULL,2014-08-07 08:32:16
2014-08-07 08:26:36,30172,8514,2014-08-07 08:26:37,NULL,NULL,2014-08-07 08:27:01
2014-08-07 08:26:43,30175,1241,2014-08-07 08:26:44,NULL,NULL,2014-08-07 08:39:09
2014-08-07 08:27:20,30175,1038,2014-08-07 08:27:21,NULL,NULL,2014-08-07 08:34:24
2014-08-07 08:27:23,30175,1108,2014-08-07 08:27:24,NULL,NULL,2014-08-07 08:30:41
2014-08-07 08:28:11,30560,9505,2014-08-07 08:28:12,NULL,NULL,2014-08-07 08:31:09
2014-08-07 08:28:20,30175,1244,2014-08-07 08:28:21,2014-08-07 08:29:50,2014-08-07 08:30:20,2014-08-07 08:43:28
2014-08-07 08:28:36,30175,1245,2014-08-07 08:28:37,NULL,NULL,2014-08-07 08:29:42
2014-08-07 08:29:13,30175,1045,2014-08-07 08:29:13,NULL,NULL,2014-08-07 08:35:05
2014-08-07 08:29:19,30560,9342,2014-08-07 08:29:20,NULL,NULL,2014-08-07 08:34:35
2014-08-07 08:29:53,30172,6947,2014-08-07 08:29:54,NULL,NULL,2014-08-07 08:43:28
2014-08-07 08:30:07,30175,9425,2014-08-07 08:30:08,NULL,NULL,2014-08-07 08:32:58
2014-08-07 08:30:13,30175,1102,2014-08-07 08:30:14,2014-08-07 08:31:58,2014-08-07 08:32:22,2014-08-07 08:33:13
2014-08-07 08:30:17,30560,8373,2014-08-07 08:30:18,NULL,NULL,2014-08-07 08:30:55
2014-08-07 08:30:36,30179,9113,2014-08-07 08:30:37,NULL,NULL,2014-08-07 08:37:10
2014-08-07 08:30:41,30172,8076,2014-08-07 08:30:42,NULL,NULL,2014-08-07 08:32:21
2014-08-07 08:31:19,30172,8514,2014-08-07 08:31:20,NULL,NULL,2014-08-07 08:31:46
2014-08-07 08:31:43,30175,1039,2014-08-07 08:31:44,NULL,NULL,2014-08-07 08:34:50
2014-08-07 08:31:55,30560,6933,2014-08-07 08:31:56,NULL,NULL,2014-08-07 08:36:06
2014-08-07 08:31:59,30560,8373,2014-08-07 08:32:00,NULL,NULL,2014-08-07 08:33:13
2014-08-07 08:32:38,30175,1040,2014-08-07 08:32:39,NULL,NULL,2014-08-07 08:44:02
2014-08-07 08:32:39,30175,9821,2014-08-07 08:32:40,NULL,NULL,2014-08-07 08:33:39
2014-08-07 08:33:01,30560,9505,2014-08-07 08:33:02,NULL,NULL,2014-08-07 08:36:11
2014-08-07 08:33:05,30175,1248,2014-08-07 08:33:06,2014-08-07 08:34:35,2014-08-07 08:35:00,2014-08-07 08:36:18
2014-08-07 08:33:18,30175,1244,2014-08-07 08:33:19,NULL,NULL,2014-08-07 08:43:35
2014-08-07 08:33:29,30172,8514,2014-08-07 08:33:30,NULL,NULL,2014-08-07 08:34:12
2014-08-07 08:33:45,30175,1108,2014-08-07 08:33:46,NULL,NULL,2014-08-07 08:38:18
2014-08-07 08:33:48,30175,1109,2014-08-07 08:33:49,NULL,NULL,2014-08-07 08:41:46
2014-08-07 08:34:21,30560,8720,2014-08-07 08:34:22,NULL,NULL,2014-08-07 08:37:53
2014-08-07 08:34:40,30172,8076,2014-08-07 08:34:41,NULL,NULL,2014-08-07 08:36:18
2014-08-07 08:34:49,30560,1068,2014-08-07 08:34:50,NULL,NULL,2014-08-07 08:41:13
2014-08-07 08:34:49,30175,1102,2014-08-07 08:34:50,NULL,NULL,2014-08-07 08:37:53
2014-08-07 08:34:50,30175,9425,2014-08-07 08:34:51,NULL,NULL,2014-08-07 08:44:26
2014-08-07 08:34:55,30172,8373,2014-08-07 08:34:56,NULL,NULL,2014-08-07 08:36:38
2014-08-07 08:35:14,30175,1046,2014-08-07 08:35:15,NULL,NULL,2014-08-07 08:39:17
2014-08-07 08:35:57,30560,6930,2014-08-07 08:35:58,NULL,NULL,2014-08-07 08:40:25
2014-08-07 08:36:10,30175,9821,2014-08-07 08:36:11,NULL,NULL,2014-08-07 08:39:21
2014-08-07 08:37:06,30175,1103,2014-08-07 08:37:07,NULL,NULL,2014-08-07 08:40:14
2014-08-07 08:37:34,30560,9342,2014-08-07 08:37:34,NULL,NULL,2014-08-07 08:44:19
2014-08-07 08:37:49,30560,8514,2014-08-07 08:37:50,NULL,NULL,2014-08-07 08:38:09
2014-08-07 08:38:14,30560,6933,2014-08-07 08:38:15,NULL,NULL,2014-08-07 08:45:47
2014-08-07 08:38:45,30560,9505,2014-08-07 08:38:46,NULL,NULL,2014-08-07 08:40:05
2014-08-07 08:38:46,30175,1245,2014-08-07 08:38:47,NULL,NULL,2014-08-07 08:47:51
2014-08-07 08:38:48,30172,8076,2014-08-07 08:38:49,NULL,NULL,2014-08-07 08:39:56
2014-08-07 08:38:49,30560,1069,2014-08-07 08:38:50,2014-08-07 08:40:32,2014-08-07 08:41:26,2014-08-07 08:45:28
2014-08-07 08:39:03,30175,1038,2014-08-07 08:39:04,NULL,NULL,2014-08-07 08:39:47
2014-08-07 08:39:37,30560,8373,2014-08-07 08:39:38,NULL,NULL,2014-08-07 08:39:49
2014-08-07 08:39:53,30172,9113,2014-08-07 08:39:54,NULL,NULL,2014-08-07 08:40:59
2014-08-07 08:39:55,30175,1039,2014-08-07 08:39:56,2014-08-07 08:41:19,2014-08-07 08:41:52,2014-08-07 08:55:57
2014-08-07 08:40:10,30560,8720,2014-08-07 08:40:11,NULL,NULL,2014-08-07 08:43:16
2014-08-07 08:40:23,30175,1045,2014-08-07 08:40:24,2014-08-07 08:42:32,2014-08-07 08:43:06,2014-08-07 08:57:00
2014-08-07 08:40:58,30172,8514,2014-08-07 08:40:59,NULL,NULL,2014-08-07 08:56:29
2014-08-07 08:41:24,30560,6943,2014-08-07 08:41:24,NULL,NULL,2014-08-07 08:55:57
2014-08-07 08:41:40,30560,8373,2014-08-07 08:41:41,NULL,NULL,2014-08-07 08:43:50
2014-08-07 08:42:07,30560,8076,2014-08-07 08:42:08,NULL,NULL,2014-08-07 08:44:21
2014-08-07 08:42:34,30560,9505,2014-08-07 08:42:35,2014-08-07 08:47:51,2014-08-07 08:48:34,2014-08-07 08:57:00
2014-08-07 08:42:53,30560,1065,2014-08-07 08:42:54,NULL,NULL,2014-08-07 09:01:17
2014-08-07 08:43:06,30560,6930,2014-08-07 08:43:07,NULL,NULL,2014-08-07 08:46:09
2014-08-07 08:43:07,30172,9113,2014-08-07 08:43:08,NULL,NULL,2014-08-07 08:43:59
2014-08-07 08:43:20,30172,8720,2014-08-07 08:43:21,NULL,NULL,2014-08-07 08:44:22
2014-08-07 08:43:30,30560,1068,2014-08-07 08:43:30,NULL,NULL,2014-08-07 08:46:27
2014-08-07 08:43:39,30175,1102,2014-08-07 08:43:40,NULL,NULL,2014-08-07 08:47:06
2014-08-07 08:44:11,30560,1069,2014-08-07 08:44:12,2014-08-07 08:45:18,2014-08-07 08:45:44,2014-08-07 08:51:41
2014-08-07 08:44:12,30172,8373,2014-08-07 08:44:13,NULL,NULL,2014-08-07 08:44:23
2014-08-07 08:44:24,30175,1108,2014-08-07 08:44:25,NULL,NULL,2014-08-07 08:45:30
2014-08-07 08:44:28,30172,9113,2014-08-07 08:44:29,NULL,NULL,2014-08-07 08:46:02
