2014-07-30 08:00:54,30066,6944,2014-07-30 08:00:55,NULL,NULL,2014-07-30 08:08:56
2014-07-30 08:00:58,30172,6947,2014-07-30 08:00:59,NULL,NULL,2014-07-30 08:04:47
2014-07-30 08:02:16,30560,6926,2014-07-30 08:02:17,NULL,NULL,2014-07-30 08:11:54
2014-07-30 08:02:43,30560,6930,2014-07-30 08:02:44,NULL,NULL,2014-07-30 08:04:47
2014-07-30 08:03:07,30066,1039,2014-07-30 08:03:08,NULL,NULL,2014-07-30 08:07:49
2014-07-30 08:03:50,30066,8190,2014-07-30 08:03:51,NULL,NULL,2014-07-30 08:08:47
2014-07-30 08:04:11,30179,1171,2014-07-30 08:04:12,2014-07-30 08:06:55,2014-07-30 08:07:56,2014-07-30 08:11:48
2014-07-30 08:04:59,30172,9514,2014-07-30 08:05:00,NULL,NULL,2014-07-30 08:10:24
2014-07-30 08:05:12,30175,9689,2014-07-30 08:05:13,NULL,NULL,2014-07-30 08:12:14
2014-07-30 08:05:15,30560,9567,2014-07-30 08:05:16,NULL,NULL,2014-07-30 08:08:28
2014-07-30 08:05:55,30560,8373,2014-07-30 08:05:56,NULL,NULL,2014-07-30 08:09:04
2014-07-30 08:06:33,30175,1040,2014-07-30 08:06:34,NULL,NULL,2014-07-30 08:07:05
2014-07-30 08:06:47,30172,8189,2014-07-30 08:06:48,NULL,NULL,2014-07-30 08:09:09
2014-07-30 08:06:52,30560,9109,2014-07-30 08:06:53,NULL,NULL,2014-07-30 08:10:28
2014-07-30 08:06:57,30560,6930,2014-07-30 08:06:58,2014-07-30 08:10:56,NULL,2014-07-30 08:11:48
2014-07-30 08:07:56,30560,6947,2014-07-30 08:07:57,NULL,NULL,2014-07-30 08:09:05
2014-07-30 08:08:03,30560,9567,2014-07-30 08:08:34,NULL,NULL,2014-07-30 08:10:50
2014-07-30 08:08:19,30560,8190,2014-07-30 08:08:53,NULL,NULL,2014-07-30 08:10:42
2014-07-30 08:08:21,30175,1177,2014-07-30 08:08:22,2014-07-30 08:09:57,2014-07-30 08:10:34,2014-07-30 08:14:46
2014-07-30 08:08:35,30066,9826,2014-07-30 08:08:36,NULL,NULL,2014-07-30 08:18:13
2014-07-30 08:08:52,30175,1103,2014-07-30 08:08:53,NULL,NULL,2014-07-30 08:12:48
2014-07-30 08:09:30,30175,1107,2014-07-30 08:09:31,NULL,NULL,2014-07-30 08:09:44
2014-07-30 08:10:00,30560,6944,2014-07-30 08:10:01,2014-07-30 08:13:09,NULL,2014-07-30 08:14:46
2014-07-30 08:10:02,30172,8373,2014-07-30 08:10:03,NULL,NULL,2014-07-30 08:11:22
2014-07-30 08:10:14,30175,1041,2014-07-30 08:10:15,NULL,NULL,2014-07-30 08:12:31
2014-07-30 08:12:25,30172,8189,2014-07-30 08:12:26,NULL,NULL,2014-07-30 08:14:18
2014-07-30 08:12:58,30175,1040,2014-07-30 08:12:59,NULL,NULL,2014-07-30 08:15:59
2014-07-30 08:12:59,30560,6947,2014-07-30 08:13:00,NULL,NULL,2014-07-30 08:14:22
2014-07-30 08:13:26,30175,1108,2014-07-30 08:13:27,2014-07-30 08:24:48,2014-07-30 08:25:50,2014-07-30 08:25:52
2014-07-30 08:13:31,30560,9514,2014-07-30 08:13:32,NULL,NULL,2014-07-30 08:14:31
2014-07-30 08:15:22,30179,1039,2014-07-30 08:15:23,NULL,NULL,2014-07-30 08:17:10
2014-07-30 08:15:22,30560,9109,2014-07-30 08:15:23,NULL,NULL,2014-07-30 08:20:04
2014-07-30 08:15:39,30175,1171,2014-07-30 08:15:40,2014-07-30 08:19:01,2014-07-30 08:19:59,2014-07-30 08:21:40
2014-07-30 08:16:41,30560,8190,2014-07-30 08:16:42,2014-07-30 08:18:45,2014-07-30 08:19:11,2014-07-30 08:21:54
2014-07-30 08:16:57,30560,9567,2014-07-30 08:16:58,NULL,NULL,2014-07-30 08:24:49
2014-07-30 08:18:18,30560,8373,2014-07-30 08:18:19,NULL,NULL,2014-07-30 08:20:50
2014-07-30 08:19:03,30172,6930,2014-07-30 08:19:04,NULL,NULL,2014-07-30 08:21:40
2014-07-30 08:19:05,30172,6926,2014-07-30 08:19:06,NULL,NULL,2014-07-30 08:21:41
2014-07-30 08:19:08,30560,9689,2014-07-30 08:19:09,NULL,NULL,2014-07-30 08:24:56
2014-07-30 08:19:31,30175,1107,2014-07-30 08:19:31,2014-07-30 08:20:18,2014-07-30 08:20:41,2014-07-30 08:22:36
2014-07-30 08:19:41,30172,8189,2014-07-30 08:19:41,NULL,NULL,2014-07-30 08:21:53
2014-07-30 08:19:51,30172,6947,2014-07-30 08:19:52,NULL,NULL,2014-07-30 08:21:18
2014-07-30 08:20:20,30560,9514,2014-07-30 08:20:21,NULL,NULL,2014-07-30 08:22:36
